mag_x,mag_y,mag_z,mag_h,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,degree
21.375,-9.125,-31.125,38.844845,0.4270011,2.3614585,8.7631235,0.10646509,0.47270498,-1.0593276,-92.508675
25.1875,-2.25,-30.0625,39.283924,0.8255782,1.2263389,12.429412,0.561071,-0.37369245,-1.9163715,-88.86765
25.6875,1.625,-30.0625,39.57578,-0.039877824,0.18097292,10.553823,0.49719194,-0.10752974,-1.680019,-85.212555
25.125,3.75,-31.125,40.175785,-1.7403835,1.5852871,7.146989,-0.033004176,-0.06600835,-0.42586035,-56.486298
25.875,6.5,-30.625,40.61596,-0.8157045,1.9196709,11.584,0.020228365,-0.9070825,-0.6132389,-63.70315
26.5625,11.25,-29.0625,40.948235,0.29983065,0.4619277,10.101559,0.35027012,-0.2555162,-1.4213089,-65.43797
27.0,14.0,-28.4375,41.63762,-0.9112331,1.6244466,8.460228,0.14798647,0.39179152,-1.5160627,-50.532925
23.8125,17.5,-30.125,42.199535,-1.8697853,0.42347682,12.892374,0.09581858,-0.6441138,-0.57597613,-46.017723
26.1875,15.6875,-29.25,42.27819,-0.10758585,1.2581052,8.309019,0.19376646,-0.46418777,-0.5057092,-52.30819
28.4375,11.5625,-28.75,42.05883,-0.5323747,1.1053455,7.6013703,-0.04045673,0.09475392,0.5908812,-58.989147
26.5,8.75,-30.5625,41.38694,-0.76979333,0.32482615,12.543645,-0.32258922,0.29277897,0.8144579,-68.71093
25.3125,7.3125,-30.875,40.588924,0.023587676,-0.12191275,9.886674,0.16502088,-0.18311994,0.16076228,-74.72698
24.3125,5.8125,-31.25,40.018063,-0.30574915,1.6460904,6.9829097,0.071331605,-0.2427404,0.0031939526,-60.33091
23.3125,7.375,-30.3125,38.944973,-0.13798264,1.1062553,11.962111,-0.17673203,-0.40030873,0.0042586033,-66.13257
25.0625,4.6875,-27.6875,37.639065,0.7045369,0.17134821,9.814503,-0.10220648,-0.3374943,0.1948311,-79.22141
24.6875,0.9375,-26.4375,36.184155,-0.6190544,0.030904356,9.089386,0.3119427,0.40456733,0.27361527,-87.41059
22.6875,2.5,-26.4375,34.92727,-0.17397228,0.909653,10.844048,-0.36304593,-0.30449015,0.5600063,-78.00138
24.8125,3.75,-22.5625,33.74595,-0.37117788,-0.9856162,10.690503,-0.3204599,0.056426495,-0.27787387,-86.2208
22.25,8.0625,-23.1875,33.131958,0.1893239,-0.25181255,10.061911,-0.08304276,0.09155997,-0.50996774,-71.724846
18.75,11.8125,-23.5,32.30089,0.8062139,0.4038348,11.27376,0.14159857,-0.34175292,-1.1838918,-58.28339
17.6875,12.9375,-23.0625,31.813604,0.9714234,0.54771674,9.885352,-0.16182692,-0.21080087,-0.9954485,-54.650166
16.8125,12.75,-23.3125,31.443525,0.19724391,1.2353027,9.731951,0.09049532,-0.24167573,-0.29703757,-48.037098
14.8125,9.6875,-25.5,31.040422,-0.5188235,0.82470673,9.427495,0.15969762,-0.24167573,0.30661944,-48.280807
15.625,7.0625,-25.75,30.936743,0.26021144,0.6357372,10.164172,-0.3374943,0.50145054,0.9028239,-62.069923
15.8125,6.9375,-25.5,30.796331,-0.1965448,0.08298303,10.293257,-0.09155997,0.201219,0.35346407,-64.999794
16.8125,8.125,-24.3125,30.655724,-0.75139624,1.0378385,8.969341,-0.034068827,0.005323254,0.06600835,-53.21897
16.875,10.875,-23.3125,30.765303,-0.10565133,1.8995979,10.404223,0.015969763,-0.42798963,-0.22251202,-48.12331
16.6875,11.375,-23.125,30.702263,-0.45671794,1.421744,11.342817,0.27467993,0.07559021,-0.30661944,-47.867474
17.5625,13.6875,-21.875,31.213854,-0.51875645,0.1082658,9.614472,-0.071331605,0.006387905,0.010646508,-49.557854
19.3125,15.25,-19.5,31.397215,0.14622825,1.1887691,9.766715,0.2949083,0.069202304,0.055361845,-48.309853
19.4375,17.0,-18.1875,31.584831,0.25720432,0.59694153,11.025069,-0.52061427,-0.17140879,0.15969762,-47.913048
19.25,18.0,-17.9375,31.879717,-0.46817178,0.55171984,9.130919,0.044715334,-0.268292,-0.052167892,-43.775787
18.5,17.1875,-19.8125,32.096657,-0.34066617,1.847481,8.765738,0.41201988,0.008517207,-0.23209389,-40.09014
18.8125,18.0625,-19.375,32.4893,0.5952273,0.78496295,12.599074,0.13733996,-0.40882593,-0.3119427,-45.78286
19.5625,17.8125,-19.25,32.719093,-0.22417389,-0.16759412,8.833636,-0.008517207,-0.0042586033,0.09475392,-47.561295
18.125,17.0625,-21.375,32.810596,0.35793316,1.1275254,9.338249,0.16715018,0.30236083,0.41947243,-44.27591
17.6875,18.0,-21.0,32.83059,0.44196963,0.6820027,11.191083,0.009581857,-0.28000316,-0.120305546,-43.94046
16.9375,17.75,-21.6875,32.745827,-0.8749754,0.4795586,7.630455,-0.058555797,-0.045779984,0.043650683,-36.81766
13.8125,16.5,-24.4375,32.56112,-0.7370598,1.4710646,8.574374,0.3034255,0.02555162,-0.25232226,-29.570091
14.0,17.6875,-23.3125,32.439487,0.4701063,1.3122427,11.707599,-0.05110324,0.3247185,-0.40350267,-36.583107
15.125,16.4375,-23.375,32.331837,-0.3354947,-0.30174604,9.724079,0.011711159,0.29810223,0.13308136,-42.367546
15.125,16.75,-22.875,32.133995,-0.3847961,0.9825229,9.135891,-0.1927018,0.64517844,0.41521382,-36.439083
15.3125,16.5625,-22.375,31.771523,0.21085255,-0.72277117,13.758394,0.21293017,0.023422318,-0.069202304,-45.507908
15.0625,17.125,-21.625,31.42905,-0.8309604,0.30563423,7.4107437,0.09794788,0.25232226,-0.15969762,-34.81579
15.75,14.0625,-23.1875,31.36043,-1.2310506,-0.22720017,13.163043,0.018099064,-0.20973621,-0.35452873,-44.75508
16.1875,13.4375,-24.6875,32.43569,0.2519179,-0.3621661,7.3901057,0.25232226,-0.07984881,-0.23422319,-54.27367
18.125,11.4375,-24.25,32.363476,-0.8355381,0.8652741,11.051741,-0.020228365,0.44289476,1.2158313,-50.500706
17.9375,9.8125,-24.125,31.623642,-0.54922986,-0.43746853,12.647313,-0.9102765,0.15330972,0.46099383,-62.06535
17.25,11.3125,-24.375,31.932364,-0.3791266,0.44588652,6.765114,0.08197811,0.15863298,-0.40989056,-50.767136
15.4375,11.625,-24.125,30.91072,-0.42703938,1.9091077,11.229688,-0.33217105,-0.53019613,-0.07559021,-42.93209
11.8125,11.875,-24.125,29.36948,0.07501513,-1.1299387,13.6775,0.086236715,0.055361845,-0.35027012,-50.478844
11.125,10.75,-24.0625,28.606503,-0.047520116,0.23219927,6.9029527,0.68776447,0.17886133,-0.6153682,-43.482826
10.875,10.1875,-24.375,28.569063,-0.5939152,1.089065,9.94562,-0.27361527,0.21505947,0.16076228,-36.21194
11.625,11.0,-23.125,28.123056,0.467262,-1.3245202,13.305575,-0.25445154,0.043650683,0.5291315,-55.014557
10.75,11.1875,-22.9375,27.692085,-0.21657948,1.2095411,5.968735,-0.2991669,-0.11178834,0.2491283,-32.44237
10.125,12.0625,-22.5,27.463968,-0.30461907,0.17469053,13.460844,-0.057491146,0.055361845,-0.40137336,-37.88343
8.875,12.0,-22.8125,27.261251,1.1019074,-0.83840156,11.933678,0.09581858,0.16927949,-0.35027012,-46.319717
6.625,13.4375,-22.0625,26.66854,-1.1627201,0.33377087,5.7105255,0.11285299,0.62707937,-0.084107414,-8.077018
6.75,13.75,-22.0625,26.858498,-1.1627201,0.33377087,5.7105255,0.11285299,0.62707937,-0.084107414,-8.368109
6.875,11.9375,-22.75,26.595715,-0.25694573,-0.62611246,11.422181,-0.65369564,-0.8953714,0.8921774,-30.812098
9.25,10.75,-22.3125,26.438091,0.7904026,-1.0328203,10.507108,0.3641106,-0.16395622,0.23209389,-51.734234
9.5,11.1875,-22.0,26.446363,0.61993545,0.6729718,8.07185,0.21612412,0.31726596,0.33110642,-40.842384
13.8125,9.6875,-20.5,26.54963,-1.2720585,-1.6286222,12.742487,-0.02555162,0.030874874,-0.06174975,-59.619957
15.5625,7.6875,-20.4375,26.81381,-0.13963942,-1.1187339,10.12505,0.021293016,0.5685235,0.73247975,-70.62435
17.5,8.0625,-19.0,27.06019,0.23880725,1.223734,8.479238,0.0606851,0.09155997,0.7016049,-59.495007
17.8125,10.0625,-18.4375,27.540524,-0.024612395,-1.1461809,12.485646,-0.06174975,0.48122218,0.0031939526,-64.88745
17.125,13.0,-17.875,27.960352,-0.68539286,-0.07710288,9.038811,-0.15863298,0.15863298,-0.4333129,-50.77292
13.25,17.0,-17.875,28.001394,0.92999417,0.9695463,11.396917,-0.2491283,0.07346091,-0.66008353,-38.61637
10.25,17.8125,-19.875,28.589565,1.2347665,0.855228,9.428232,-0.05110324,0.10965904,-1.518192,-33.31906
9.0,17.9375,-21.125,29.13794,0.12498691,0.96619445,9.734163,0.31513664,0.023422318,-1.0390992,-24.951511
10.8125,16.0,-22.5,29.650635,0.029266723,0.8608304,10.237368,0.118176244,-0.14266321,-0.5025152,-31.389404
13.6875,16.3125,-21.4375,30.216084,-1.0733589,0.6403245,10.636327,0.30023155,0.14053391,0.22464132,-33.02253
15.6875,15.125,-21.4375,30.568443,-0.820694,-0.19429424,10.850408,-0.44821802,0.120305546,0.60791564,-43.61725
17.0,14.0625,-21.6875,30.937057,-0.5175306,1.3680469,9.237079,-0.2555162,-0.11498229,0.54935986,-42.469116
17.25,14.125,-21.8125,31.190756,-0.5116026,0.9508524,9.959391,-0.08091346,0.057491146,0.27148595,-44.814587
17.0,14.6875,-21.4375,31.053003,-0.27540025,0.9193351,10.594199,0.02448697,0.09794788,-0.09901253,-44.851143
13.75,15.375,-23.25,31.080791,-0.7771196,-0.42805454,10.005043,0.09049532,0.30874875,-0.34175292,-39.73094
14.5625,14.0625,-23.125,30.734118,-0.4004925,1.3770969,9.406368,0.12456415,-0.32258922,-0.37795106,-38.02451
14.375,15.8125,-21.6875,30.44706,-0.63861024,1.079536,9.974081,-0.026616272,0.067073,0.54190725,-35.537544
14.0625,15.875,-21.375,30.110798,0.07229531,0.75532275,12.032664,-0.76974255,-0.18099064,0.46631706,-39.560608
12.125,14.9375,-22.625,29.699078,-0.0847739,0.41477153,9.09766,-0.27787387,0.013840461,0.1841846,-36.74456
10.625,15.5,-22.9375,29.65248,-0.09416874,1.0785112,10.845408,0.22677062,-0.20441297,-0.27787387,-30.494627
7.75,15.25,-23.625,29.167887,0.37587053,-0.39698738,11.771687,-0.1905725,-0.15543902,-0.07878416,-30.458296
8.5,14.125,-24.0,29.116415,0.16856137,-0.27771783,7.9051847,-0.02448697,-0.40456733,-0.16076228,-34.153763
11.1875,13.5625,-23.0,28.949984,0.2234269,1.241566,10.416329,0.06387905,0.10007718,0.20760691,-35.854435
10.0,14.375,-23.0625,28.957201,-0.90473056,-1.114252,12.961059,-0.2555162,0.32152456,0.5568124,-34.24042
8.75,13.375,-24.6875,29.40962,0.27329335,0.7938598,7.0989804,-0.27042133,-0.21293017,0.13946927,-31.217356
7.3125,13.5,-25.3125,29.604818,0.3883491,1.696742,10.361042,0.20973621,-0.22570598,-0.011711159,-25.428553
5.4375,15.25,-25.375,30.100159,0.5855451,-0.72118145,12.038534,0.046844635,-0.28319713,-0.10114183,-25.898218
6.8125,15.375,-25.625,30.650309,0.35544318,0.2179011,7.3956122,-0.26296875,-0.28639108,-0.15011577,-26.505177
9.1875,16.625,-24.6875,31.149212,0.56806743,1.1913548,10.736358,0.054297194,0.33855897,0.056426495,-28.64317
8.9375,16.0625,-26.0625,31.89258,-0.74752724,-1.730347,12.922569,-0.30449015,0.2491283,0.54403657,-30.876987
5.5625,15.9375,-27.5625,32.32084,0.15965496,0.66047406,5.1689763,0.22677062,-0.0606851,-0.05110324,-18.394674
4.375,16.875,-28.0625,33.0365,1.1032481,1.6461095,11.7372,0.20015436,-0.48867473,-0.43970078,-18.791025
6.4375,16.9375,-28.625,33.877884,1.2087654,-1.2316636,11.20176,0.04790929,-0.20441297,-0.4982566,-34.425354
8.125,17.6875,-28.5625,34.56414,-0.25863126,0.27093744,7.384867,0.086236715,0.30555478,-0.08091346,-20.812613
10.125,17.1875,-29.375,35.507977,0.42916542,0.77769417,10.829242,-0.20228367,0.0,0.23528783,-30.414597
9.0625,16.75,-30.625,36.063583,-0.40227377,-0.61282945,11.299281,-0.031939525,-0.0021293017,0.45779985,-27.893353
9.875,17.625,-30.1875,36.324116,-0.5993932,1.4551861,5.261364,0.22996458,0.014905112,-0.49506265,-14.21743
9.6875,18.875,-29.5,36.336803,-0.2809069,0.85074604,13.591251,-0.08943067,0.21399482,-0.15863298,-23.682215
11.0,18.0,-29.375,36.164772,1.3184581,-0.48559198,9.925279,-0.10752974,0.14372787,-0.44821802,-41.60011
11.875,16.8125,-29.375,35.86874,-0.093661174,0.8830677,5.5735865,0.23528783,0.51635563,-0.35452873,-28.189909
11.4375,16.75,-28.8125,35.23548,-1.042809,0.22813869,12.134351,-0.1969604,-0.2640334,0.87407833,-27.294031
11.375,17.375,-27.9375,34.810703,-0.66075176,-0.28617412,7.574699,-0.15969762,-0.10965904,0.23528783,-28.677792
8.0625,16.0625,-29.1875,34.277077,0.03259945,1.272748,8.035123,-0.12243485,0.06813765,-0.09688323,-21.826836
9.5625,15.1875,-28.9375,34.051144,0.30278033,-0.19940826,14.398126,0.3119427,-0.61856216,-0.23422319,-34.513382
14.625,13.5625,-27.625,34.073048,-0.25154442,-0.697067,9.218442,0.30236083,0.268292,-0.3119427,-50.543926
14.75,15.5625,-26.6875,34.234142,-1.3114959,0.52705956,6.921953,-0.017034413,0.49293333,0.80700535,-28.310837
15.25,15.5,-26.75,34.472816,-0.7820899,0.03320279,13.466015,-0.6143035,-0.21399482,0.37369245,-41.293037
15.0625,13.6875,-28.1875,34.76725,-1.0064458,0.10025959,8.623876,0.028745573,0.031939525,-0.09475392,-39.810005
19.75,16.1875,-24.0625,35.087055,0.12666285,1.7583591,9.707205,0.33430037,-0.23102923,0.005323254,-44.845768
17.9375,17.0625,-25.0625,35.227997,-2.5783255,-1.0176028,13.94588,-0.85597926,0.46951103,0.47909287,-41.05246
18.125,15.1875,-25.8125,35.006584,0.17547584,0.51939815,6.352555,0.0,-0.10114183,-0.37475708,-47.59467
18.375,14.1875,-26.0,34.855785,-0.7405553,1.6492603,10.108991,0.36517525,0.21931808,-0.045779984,-41.782078
13.625,16.0,-27.25,34.412254,0.2937398,-0.3497354,12.703175,-0.16076228,-0.06600835,0.39605013,-43.05538
12.1875,14.125,-28.125,33.750057,-0.53123504,1.0057753,5.920516,-0.5003859,-0.8261691,0.07452556,-27.133785
13.375,13.125,-27.4375,33.226086,0.8310657,1.1127483,9.820584,0.22677062,-0.15650368,-0.15224507,-44.380566
14.5,11.5,-27.0,32.733776,3.2281692,-1.707401,11.983382,0.23528783,0.41201988,-0.29277897,-68.33045
13.375,14.1875,-25.5625,32.149918,0.92604846,0.13006261,7.5243626,0.61643285,0.7133161,-0.52487284,-48.332954
11.1875,13.0625,-26.375,31.486977,0.18795441,0.23338678,11.971306,-1.0263234,-0.28426176,0.56745887,-40.52394
10.5,13.875,-25.3125,30.716255,0.075513124,-0.70079243,8.4833555,0.17673203,-0.17460273,-0.17140879,-42.383987
4.25,10.6875,-27.6875,29.981375,-0.11948981,0.77448595,7.1344624,-0.25445154,0.022357667,0.0021293017,-15.533532
4.25,9.9375,-26.875,28.966913,1.2515259,0.8110406,12.766238,0.71544534,-0.9070825,-0.8229751,-30.614113
5.875,9.25,-25.4375,27.697374,-1.5895584,-0.36999035,8.432091,0.18311994,0.27467993,-0.74951416,-7.446589
3.375,10.375,-24.5625,26.876526,-0.38766912,1.4248372,7.230135,-0.053232543,0.40882593,0.18524924,-7.8266454
6.0,9.75,-23.0,25.69168,0.17886603,-0.2182267,12.268091,-0.32152456,-0.39711475,0.07346091,-34.143314
6.0,9.1875,-22.1875,24.752684,-2.0721338,0.6945292,8.195592,0.008517207,0.3939208,0.43224823,-1.9629062
7.75,10.6875,-20.125,24.068668,0.22492088,1.5978903,10.256205,-0.010646508,-0.20760691,0.17353809,-30.997807
7.375,10.4375,-19.8125,23.576836,-0.41515458,-0.9110416,13.640083,-0.26509807,0.35665804,0.026616272,-36.70265
8.25,10.5625,-19.8125,23.91995,0.43856984,0.5698966,6.127078,0.22783528,0.015969763,-0.17460273,-38.123283
11.6875,11.625,-18.4375,24.732159,-0.368889,0.86242014,9.924904,0.104335785,0.057491146,0.34920546,-39.76431
11.75,11.5625,-19.9375,25.870018,0.28246793,-1.8320527,14.12782,-0.43970078,0.3034255,0.68882906,-53.664753
14.0625,12.5,-20.125,27.550308,-0.6275682,1.5040183,6.1503406,0.21718878,-0.22783528,0.09688323,-34.75875
12.6875,16.8125,-20.8125,29.61069,0.39097315,0.059883773,13.3353,0.071331605,0.3768864,-0.23422319,-38.17867
14.0625,16.125,-23.25,31.596394,0.777924,-0.39125085,10.269479,-0.14479251,0.09368927,-1.1572754,-45.931545
16.375,17.1875,-23.4375,33.359665,-1.133032,1.1779184,5.6622295,0.5749115,0.23209389,-0.22038272,-27.429993
16.9375,16.75,-25.625,34.986885,-0.1772571,-0.80505514,12.029111,-0.85278535,-0.52380824,1.1519523,-47.8547
18.8125,17.8125,-25.625,36.439484,-0.16243222,-0.3603465,9.504655,0.11178834,-0.16821483,0.22251202,-47.530067
16.0625,17.4375,-28.8125,37.312603,0.024210166,1.0999538,8.819857,-0.09049532,0.24380504,0.0649437,-37.727955
18.625,19.3125,-26.5,37.71092,-1.2484133,-0.28012162,12.578867,0.2512576,-0.40669662,-0.30236083,-40.42929
22.6875,15.75,-25.6875,37.717804,-0.4028388,0.45260948,8.625639,-0.28000316,0.57917005,-0.071331605,-51.4129
18.0,17.0,-28.125,37.470196,-0.24115357,1.9028636,8.763199,0.8165872,1.143435,-0.120305546,-37.204937
14.5625,16.875,-29.4375,36.924225,-1.4313208,-0.15188815,11.208369,-0.36304593,-0.67924726,0.14053391,-33.072166
14.8125,16.4375,-29.0,36.477413,-1.5535305,0.83142006,6.7181873,0.22783528,-0.13840461,-0.3076841,-21.45071
14.8125,20.375,-25.6875,35.97775,-0.44584823,1.5943468,10.5973015,-0.031939525,0.16927949,0.02555162,-29.696863
13.4375,19.625,-26.4375,35.561897,-0.7034739,-0.13760912,14.103313,-0.8868542,0.07665486,0.043650683,-32.01304
13.875,19.0,-26.375,35.343403,0.11936532,0.7655508,6.8848715,0.12456415,0.09155997,-0.21399482,-33.353775
14.5625,18.75,-26.1875,35.347054,-0.54651964,0.38490143,9.567249,0.05110324,0.32684782,-0.072396256,-33.35577
14.375,18.3125,-26.6875,35.41484,-1.241566,-1.1273625,13.501995,-0.48654544,-0.34175292,0.79316485,-36.678593
13.3125,18.0,-27.3125,35.31565,0.13274412,1.2890477,5.851027,0.13733996,0.15330972,-0.15330972,-30.7766
12.1875,17.375,-28.1875,35.284004,1.2607197,-1.2455691,12.873719,0.058555797,0.006387905,-0.4247957,-45.303448
11.0,10.4375,-32.125,35.524036,0.3448321,1.3061136,8.098971,0.31939524,0.30661944,-0.84533274,-38.859787
13.0625,11.4375,-31.1875,35.694614,-1.0216346,0.88275176,8.369851,1.0987197,-0.33536503,0.1820553,-31.894552
11.5625,13.125,-30.875,35.485527,-0.21915564,-0.663213,12.291659,-0.57278216,0.0,0.88472486,-43.923702
12.75,14.125,-29.75,35.314877,-0.22240219,1.7034553,5.88851,-0.29384363,-0.19802506,0.035133477,-27.882523
10.75,13.25,-30.6875,35.11193,-0.54443187,-0.41942585,15.955161,-0.30981338,0.09155997,0.27680922,-37.958744
14.6875,11.9375,-29.125,34.734596,0.36128503,-0.9788167,10.054258,0.15118042,-0.20334831,-0.24593434,-59.90223
17.6875,9.3125,-27.8125,34.250626,-0.5823465,1.8211448,6.657691,0.23422319,0.6696654,0.1905725,-42.345184
12.3125,6.875,-30.9375,33.999886,0.4692348,0.968761,10.217983,0.12456415,0.4503473,0.66540676,-54.72326
14.0,13.8125,-27.5625,33.85966,0.7570466,0.34777215,10.507347,0.43863615,-0.9187937,0.15224507,-47.36673
11.1875,16.125,-27.0625,33.429848,1.6383618,-0.55254346,8.601457,-1.08275,0.37475708,-0.17566739,-47.81166
10.125,18.5625,-25.125,32.838203,-0.5736508,-0.64809126,9.2594795,-0.18950784,0.30981338,-1.0710387,-27.08052
9.5,19.875,-24.3125,32.807976,-0.6226457,1.1972731,9.093723,-0.54084265,0.029810224,-0.47164032,-18.810068
10.0,17.5625,-25.875,32.832256,-2.7681377,-0.87895936,12.096694,-0.33217105,-0.11285299,-0.08304276,-14.317682
12.4375,17.25,-25.375,33.108074,-1.9031318,0.7358435,7.9382634,0.019163715,-0.72609186,1.1125602,-17.450825
13.5,16.4375,-25.9375,33.54393,-0.6403245,1.528219,8.4620285,-0.20973621,0.0606851,0.70586354,-28.78243
6.8125,16.125,-28.8125,33.71329,1.8103325,0.700553,11.661994,0.070266955,-0.007452556,0.059620447,-32.180447
6.8125,17.9375,-28.25,34.15006,0.21107282,-0.53896356,9.144032,0.43118358,-0.72396255,-1.5501317,-24.660542
6.6875,16.8125,-29.125,34.28773,0.15727033,-0.6699934,9.1035595,-0.33110642,0.104335785,-0.6238854,-26.157513
5.3125,19.125,-28.4375,34.679672,-0.1791629,-0.40592253,8.791135,0.37582174,0.268292,-0.77825975,-14.896395
7.0625,19.5625,-28.75,35.48426,-0.7043262,-0.5656828,9.191379,-0.018099064,-0.17566739,-0.09794788,-15.278763
6.875,19.8125,-29.0625,35.83894,-0.90319824,-0.062028978,8.994748,0.04045673,-0.34814084,0.37582174,-11.352463
9.3125,19.3125,-29.5625,36.51899,0.60337716,-0.2853601,12.645925,0.32684782,-0.21505947,0.17886133,-29.86617
10.9375,19.125,-29.375,36.719,0.13186306,-0.27662608,8.362372,-0.1820553,-0.4333129,0.31833062,-32.132275
12.5625,18.4375,-29.125,36.68819,1.1625669,0.24522372,9.024216,0.18737854,0.069202304,0.3119427,-40.172993
13.8125,15.625,-30.25,36.742188,-0.26848578,-0.8359116,11.463668,0.2949083,0.044715334,0.5482952,-44.43498
13.8125,14.875,-30.625,36.74155,1.3085175,-0.6824911,9.610622,-0.087301366,-0.15118042,0.28319713,-54.224247
13.375,15.25,-30.6875,36.785538,0.26283544,1.92037,7.9171658,-0.09794788,0.08943067,0.1277581,-33.24988
12.625,15.25,-30.8125,36.624626,0.49856856,-0.29479328,12.725259,0.48867473,0.36198127,-0.83255696,-43.539516
10.25,16.1875,-31.1875,36.602703,-0.6040954,-0.06845502,8.945945,-0.009581857,0.29064968,-0.7101221,-27.004316
11.375,13.875,-30.875,35.70955,-1.6512331,0.037809234,7.9427834,0.1884432,0.33855897,0.27467993,-19.083565
13.875,12.375,-29.875,35.187668,0.70251626,-0.29700553,12.106338,-0.23528783,-0.4247957,0.84746206,-53.19151
14.5625,10.375,-29.9375,34.870632,-1.6855084,-0.13536817,8.991118,0.51848495,0.06600835,0.1841846,-41.627552
16.4375,7.75,-29.0,34.223587,0.8364958,0.7932948,9.025739,-0.18950784,0.21825342,0.29171434,-62.0466
16.3125,7.625,-28.625,33.81758,-1.2635064,-2.0545316,14.764323,-0.26722735,1.0241941,-0.34494686,-75.995926
16.625,6.9375,-28.875,34.03359,0.36233848,-0.4583747,8.62786,-0.3374943,-0.06387905,0.15118042,-73.03878
17.9375,8.8125,-27.3125,33.843563,0.6034633,1.2777281,10.218175,-0.21612412,0.6579542,-0.38859755,-58.43364
16.6875,10.9375,-27.5,33.97575,1.1494561,1.8974814,10.041982,0.026616272,-0.104335785,-0.76122534,-51.9205
13.8125,13.375,-28.125,34.06892,0.004424485,0.76703525,10.077654,0.31513664,-0.36943385,-0.6962817,-41.784893
11.5,12.25,-29.875,34.275764,-0.90867615,0.4268574,9.704685,0.4588645,-0.1841846,-0.006387905,-32.5277
11.5625,13.3125,-28.875,33.833115,-0.27076504,1.2604514,8.992411,-0.381145,0.28852037,-0.19163716,-31.802576
10.75,16.25,-28.875,34.833755,-0.7880275,0.69532406,11.642208,-0.43863615,0.22038272,-0.3768864,-26.017958
10.9375,16.4375,-29.4375,35.445545,-1.4044962,0.7861122,10.870451,-0.26616272,-0.29703757,0.57597613,-20.842607
12.1875,17.0,-29.0625,35.80732,-0.029822176,-1.4557896,11.3761835,0.09262462,0.5632003,0.3896622,-42.60312
13.0,14.625,-29.9375,35.76513,-1.5124075,0.732415,6.6069336,0.055361845,0.10965904,0.104335785,-18.424074
12.375,12.625,-31.125,35.795208,-0.1185896,1.4055687,10.236323,-0.20973621,0.5057092,0.89750063,-35.63192
9.75,11.4375,-32.3125,35.63673,-0.5718982,0.6141989,9.351848,-0.008517207,-0.17673203,0.7473849,-29.776566
13.625,10.75,-30.875,35.41848,0.77348995,1.532586,8.196492,-0.28106782,-0.11604694,1.0987197,-45.8938
13.875,11.125,-30.5,35.306248,1.3443825,2.9480765,9.170808,0.23635249,-0.33962363,-0.085172065,-43.484768
9.5625,11.8125,-31.625,35.08728,1.5672541,-0.19825906,11.835354,-0.42798963,-0.35133478,-0.80700535,-50.314426
13.25,10.9375,-30.375,34.89745,-0.18220833,0.28672957,7.706217,-0.17460273,0.6217561,-0.2991669,-46.066547
13.1875,9.6875,-30.75,34.83275,-0.041170694,1.0794593,9.849593,0.006387905,-0.010646508,0.35133478,-45.160816
17.75,7.8125,-28.0625,34.111603,-0.48221135,-0.49184564,12.788275,-0.10965904,-0.11391764,0.53019613,-68.10366
17.0,6.0625,-28.5625,33.787132,0.02446874,0.51098967,8.0414915,0.35772267,0.15011577,0.35027012,-65.30204
16.6875,7.1875,-28.25,33.58862,0.12783122,1.5408412,9.388584,0.03726278,0.71118677,-0.17779669,-55.733448
16.75,8.3125,-27.625,33.35867,-0.10238564,0.43144473,11.772482,0.44821802,0.1863139,-0.9326341,-60.54337
16.0625,9.6875,-27.4375,33.236546,0.3671556,0.032494105,8.524057,-0.14692181,-0.04790929,-0.18311994,-60.394623
16.3125,11.4375,-26.5625,33.20362,0.9838924,-0.020705057,10.808577,-0.26190412,-0.26935667,-0.3896622,-58.591515
16.75,12.75,-25.8125,33.307808,0.5958498,-1.7862085,10.30588,0.20015436,0.38220966,-0.48761007,-65.40924
17.5625,11.5,-26.0,33.41693,0.047462653,-0.27911603,9.448583,0.15330972,0.14266321,0.41521382,-58.76518
17.9375,11.8125,-25.5625,33.38758,0.14569196,-0.04762546,9.725888,-0.30236083,-0.17460273,0.41947243,-57.45899
19.0625,10.125,-25.8125,33.647877,-0.971433,0.3104705,10.779836,-0.1905725,-0.32578316,0.27148595,-56.801815
18.25,10.1875,-26.5,33.750523,-0.9152554,-0.048382025,9.193092,-0.0031939526,-0.11498229,0.023422318,-57.126453
12.9375,10.25,-29.625,33.91286,0.33772612,0.47192588,10.042307,-0.1905725,0.582364,-0.134146,-50.188454
13.25,10.75,-29.5625,34.133068,0.19807708,-0.525738,10.906518,0.1927018,0.29597294,-0.02448697,-55.919044
14.5,11.8125,-28.9375,34.455246,-0.72886205,0.07913315,8.258617,-0.25871015,0.12456415,0.21931808,-44.52402
14.125,12.5625,-28.875,34.512283,0.03178542,0.62303835,9.698318,-0.29277897,0.5429719,0.3332357,-44.66894
14.3125,12.1875,-29.25,34.76989,-1.1298429,1.0353868,10.105581,0.31407198,0.20015436,0.0042586033,-35.773388
14.0,12.9375,-29.1875,34.860996,-0.26643634,-0.0051235915,10.700138,0.055361845,-0.48761007,-0.018099064,-45.75628
10.5,14.875,-30.0625,35.1464,0.41388085,0.59873235,9.482169,-0.18311994,-0.12243485,-0.027680922,-35.2345
11.75,15.8125,-29.375,35.369312,-0.2637548,0.734589,9.452117,0.027680922,0.06174975,-0.5898166,-31.166792
13.25,18.9375,-27.25,35.731693,0.31671456,0.7915997,10.278806,0.013840461,-0.31726596,-0.8336216,-33.921402
